dataset,instance,solver,status,makespan,time_ms,time_limit_s,workers,seed,starts,output_format_ok,output_line
sm_j20,PSP86.SCH,solver_3,feasible,42,1602.7,2.00,8,42,120,true,"34, 0, 0, 1, 0, 6, 2, 19, 10, 4, 19, 33, 12, 19, 22, 26, 12, 32, 39, 28"
sm_j20,PSP87.SCH,solver_3,feasible,25,1605.1,2.00,8,42,120,true,"0, 0, 7, 1, 0, 2, 4, 14, 15, 7, 1, 11, 7, 18, 21, 11, 18, 11, 15, 8"
sm_j20,PSP88.SCH,solver_3,feasible,33,1603.9,2.00,8,42,120,true,"0, 10, 6, 11, 0, 6, 10, 0, 1, 0, 23, 26, 12, 10, 25, 17, 15, 26, 20, 17"
sm_j20,PSP90.SCH,solver_3,feasible,30,1601.9,2.00,8,42,120,true,"6, 12, 14, 0, 0, 10, 0, 0, 9, 10, 25, 17, 27, 23, 17, 27, 23, 14, 29, 14"
sm_j20,PSP89.SCH,solver_3,feasible,28,1603.3,2.00,8,42,120,true,"16, 6, 8, 8, 4, 0, 0, 0, 0, 19, 5, 11, 16, 26, 13, 18, 2, 10, 19, 24"
sm_j20,PSP91.SCH,solver_3,feasible,66,1601.3,2.00,8,42,120,true,"0, 9, 0, 9, 10, 23, 10, 0, 2, 34, 18, 34, 41, 18, 32, 46, 56, 46, 56, 46"
sm_j20,PSP92.SCH,solver_3,feasible,49,1600.9,2.00,8,42,120,true,"0, 22, 22, 0, 0, 4, 17, 21, 33, 9, 36, 36, 29, 17, 31, 38, 27, 22, 48, 38"
sm_j20,PSP93.SCH,solver_3,feasible,41,1600.5,2.00,8,42,120,true,"2, 2, 8, 14, 5, 4, 0, 5, 34, 18, 24, 9, 5, 24, 19, 14, 34, 40, 34, 9"
sm_j20,PSP94.SCH,solver_3,feasible,74,1600.4,2.00,8,42,120,true,"15, 4, 8, 0, 0, 0, 4, 31, 23, 15, 32, 57, 31, 72, 48, 23, 65, 39, 48, 39"
sm_j20,PSP95.SCH,solver_3,feasible,52,1601.6,2.00,8,42,120,true,"19, 0, 10, 19, 0, 0, 27, 27, 7, 30, 30, 21, 49, 34, 39, 51, 34, 44, 34, 34"
sm_j20,PSP96.SCH,solver_3,feasible,59,1602.6,2.00,8,42,120,true,"22, 18, 9, 0, 1, 29, 1, 18, 20, 28, 29, 44, 53, 42, 39, 29, 50, 44, 39, 53"
sm_j20,PSP98.SCH,solver_3,feasible,78,1600.6,2.00,8,42,120,true,"0, 5, 34, 0, 22, 40, 15, 34, 25, 69, 40, 53, 60, 46, 15, 68, 60, 5, 72, 68"
sm_j20,PSP99.SCH,solver_3,feasible,71,1601.5,2.00,8,42,120,true,"46, 3, 37, 0, 3, 0, 10, 30, 20, 40, 0, 34, 46, 20, 56, 61, 34, 61, 62, 70"
sm_j20,PSP97.SCH,solver_3,feasible,54,1602.9,2.00,8,42,120,true,"11, 2, 0, 2, 17, 22, 14, 11, 2, 14, 31, 31, 24, 37, 24, 34, 47, 43, 34, 31"
sm_j20,PSP100.SCH,solver_3,feasible,54,1601.7,2.00,8,42,120,true,"0, 8, 16, 7, 7, 7, 19, 16, 0, 35, 27, 20, 35, 39, 51, 41, 47, 41, 38, 47"
sm_j20,PSP101.SCH,solver_3,feasible,45,1601.6,2.00,8,42,120,true,"18, 9, 0, 14, 17, 21, 17, 0, 0, 9, 36, 21, 19, 20, 35, 35, 37, 31, 31, 36"
sm_j20,PSP106.SCH,solver_3,true_infeasible,,0.1,2.00,8,42,120,true,-1
sm_j20,PSP102.SCH,solver_3,feasible,56,1609.3,2.00,8,42,120,true,"10, 9, 0, 33, 48, 20, 9, 39, 33, 15, 23, 36, 0, 23, 47, 49, 15, 42, 33, 20"
sm_j20,PSP103.SCH,solver_3,feasible,73,1600.9,2.00,8,42,120,true,"9, 0, 44, 0, 0, 0, 54, 65, 7, 39, 11, 57, 19, 55, 44, 55, 29, 29, 65, 61"
sm_j20,PSP104.SCH,solver_3,feasible,46,1601.9,2.00,8,42,120,true,"0, 10, 0, 14, 4, 28, 14, 10, 14, 18, 33, 28, 35, 23, 28, 41, 45, 35, 23, 37"
sm_j20,PSP109.SCH,solver_3,feasible,38,1600.9,2.00,8,42,120,true,"0, 6, 0, 0, 9, 2, 6, 10, 5, 2, 10, 13, 20, 14, 30, 20, 20, 26, 35, 16"
sm_j20,PSP105.SCH,solver_3,feasible,39,1601.2,2.00,8,42,120,true,"0, 7, 0, 0, 10, 0, 15, 30, 8, 12, 17, 12, 37, 32, 32, 6, 30, 17, 19, 24"
sm_j20,PSP107.SCH,solver_3,feasible,74,1601.1,2.00,8,42,120,true,"0, 0, 56, 32, 48, 7, 27, 16, 27, 43, 36, 37, 59, 71, 43, 62, 22, 16, 43, 22"
sm_j20,PSP108.SCH,solver_3,feasible,58,1601.5,2.00,8,42,120,true,"8, 1, 0, 13, 0, 1, 13, 29, 23, 50, 9, 23, 3, 30, 40, 23, 9, 30, 40, 41"
sm_j20,PSP110.SCH,solver_3,feasible,50,1601.7,2.00,8,42,120,true,"15, 9, 8, 9, 0, 8, 0, 0, 41, 31, 17, 47, 33, 38, 31, 21, 47, 21, 18, 30"
sm_j20,PSP111.SCH,solver_3,feasible,44,1600.2,2.00,8,42,120,true,"6, 0, 20, 13, 6, 28, 17, 9, 20, 26, 0, 0, 43, 8, 28, 38, 36, 36, 16, 34"
sm_j20,PSP118.SCH,solver_3,true_infeasible,,0.0,2.00,8,42,120,true,-1
sm_j20,PSP113.SCH,solver_3,feasible,36,1600.4,2.00,8,42,120,true,"0, 7, 0, 12, 33, 0, 17, 11, 0, 28, 11, 14, 9, 9, 10, 7, 17, 19, 12, 19"
sm_j20,PSP112.SCH,solver_3,feasible,59,1609.9,2.00,8,42,120,true,"0, 0, 0, 6, 3, 34, 24, 13, 49, 7, 13, 47, 16, 24, 39, 40, 49, 39, 40, 33"
sm_j20,PSP114.SCH,solver_3,feasible,40,1601.3,2.00,8,42,120,true,"0, 10, 0, 5, 8, 9, 0, 9, 18, 19, 28, 18, 18, 31, 21, 39, 21, 28, 28, 25"
sm_j20,PSP116.SCH,solver_3,feasible,47,1600.8,2.00,8,42,120,true,"0, 11, 0, 6, 10, 35, 6, 23, 23, 0, 32, 35, 23, 19, 39, 14, 32, 40, 30, 32"
