dataset,instance,solver,status,makespan,time_ms,time_limit_s,workers,seed,starts,output_format_ok,output_line
sm_j10,PSP188.SCH,solver_3,feasible,30,1600.8,2.00,8,42,120,true,"11, 0, 0, 25, 17, 11, 8, 21, 6, 27"
sm_j10,PSP198.SCH,solver_3,true_infeasible,,0.1,2.00,8,42,120,true,-1
sm_j10,PSP190.SCH,solver_3,feasible,36,1600.2,2.00,8,42,120,true,"5, 0, 0, 2, 5, 2, 19, 25, 15, 31"
sm_j10,PSP189.SCH,solver_3,feasible,28,1601.9,2.00,8,42,120,true,"1, 1, 0, 10, 4, 1, 7, 13, 19, 10"
sm_j10,PSP201.SCH,solver_3,true_infeasible,,0.0,2.00,8,42,120,true,-1
sm_j10,PSP202.SCH,solver_3,true_infeasible,,0.0,2.00,8,42,120,true,-1
sm_j10,PSP191.SCH,solver_3,feasible,47,1600.3,2.00,8,42,120,true,"0, 0, 16, 9, 16, 38, 29, 26, 39, 29"
sm_j10,PSP192.SCH,solver_3,feasible,54,1600.7,2.00,8,42,120,true,"0, 9, 12, 14, 34, 24, 46, 37, 24, 24"
sm_j10,PSP193.SCH,solver_3,feasible,34,1600.8,2.00,8,42,120,true,"5, 0, 17, 23, 25, 0, 17, 8, 25, 25"
sm_j10,PSP194.SCH,solver_3,feasible,33,1600.2,2.00,8,42,120,true,"7, 0, 0, 8, 8, 26, 17, 17, 31, 11"
sm_j10,PSP197.SCH,solver_3,feasible,38,1600.4,2.00,8,42,120,true,"0, 17, 0, 19, 4, 10, 4, 29, 8, 17"
sm_j10,PSP208.SCH,solver_3,true_infeasible,,0.0,2.00,8,42,120,true,-1
sm_j10,PSP209.SCH,solver_3,true_infeasible,,0.0,2.00,8,42,120,true,-1
sm_j10,PSP199.SCH,solver_3,feasible,31,1601.7,2.00,8,42,120,true,"4, 0, 1, 9, 9, 4, 18, 4, 18, 27"
sm_j10,PSP200.SCH,solver_3,feasible,41,1602.6,2.00,8,42,120,true,"14, 0, 4, 0, 14, 14, 7, 32, 24, 32"
sm_j10,PSP203.SCH,solver_3,feasible,28,1601.1,2.00,8,42,120,true,"0, 12, 17, 15, 3, 4, 18, 18, 15, 26"
sm_j10,PSP204.SCH,solver_3,feasible,40,1601.2,2.00,8,42,120,true,"0, 9, 30, 30, 0, 29, 13, 23, 5, 31"
sm_j10,PSP205.SCH,solver_3,feasible,18,1601.2,2.00,8,42,120,true,"0, 6, 4, 8, 0, 0, 9, 4, 0, 8"
sm_j10,PSP206.SCH,solver_3,feasible,32,1602.4,2.00,8,42,120,true,"6, 0, 0, 9, 6, 16, 23, 25, 16, 29"
sm_j10,PSP207.SCH,solver_3,feasible,45,1600.7,2.00,8,42,120,true,"0, 6, 30, 33, 10, 20, 28, 6, 20, 42"
sm_j10,PSP210.SCH,solver_3,feasible,29,1600.3,2.00,8,42,120,true,"0, 10, 0, 0, 16, 10, 10, 15, 14, 22"
sm_j10,PSP211.SCH,solver_3,feasible,38,1600.4,2.00,8,42,120,true,"17, 33, 10, 19, 11, 0, 20, 36, 28, 37"
sm_j10,PSP212.SCH,solver_3,feasible,49,1600.6,2.00,8,42,120,true,"0, 32, 15, 0, 25, 10, 39, 14, 33, 32"
sm_j10,PSP213.SCH,solver_3,feasible,35,1600.2,2.00,8,42,120,true,"11, 5, 0, 21, 11, 8, 21, 25, 24, 33"
sm_j10,PSP214.SCH,solver_3,feasible,33,1600.3,2.00,8,42,120,true,"0, 4, 0, 8, 11, 12, 9, 15, 24, 24"
sm_j10,PSP215.SCH,solver_3,feasible,43,1600.1,2.00,8,42,120,true,"0, 27, 7, 1, 13, 8, 21, 4, 35, 27"
sm_j10,PSP216.SCH,solver_3,feasible,45,1601.4,2.00,8,42,120,true,"7, 0, 12, 12, 22, 37, 24, 27, 40, 37"
sm_j10,PSP217.SCH,solver_3,feasible,63,1601.0,2.00,8,42,120,true,"0, 25, 35, 30, 17, 36, 8, 51, 60, 41"
sm_j10,PSP218.SCH,solver_3,feasible,46,1600.6,2.00,8,42,120,true,"5, 12, 12, 39, 19, 20, 29, 0, 20, 29"
sm_j10,PSP219.SCH,solver_3,feasible,42,1600.8,2.00,8,42,120,true,"0, 12, 0, 24, 12, 20, 5, 25, 36, 26"
sm_j10,PSP220.SCH,solver_3,feasible,50,1600.5,2.00,8,42,120,true,"0, 0, 10, 29, 14, 39, 24, 29, 41, 21"
sm_j10,PSP221.SCH,solver_3,feasible,38,1601.3,2.00,8,42,120,true,"8, 8, 0, 0, 15, 10, 23, 30, 23, 23"
sm_j10,PSP222.SCH,solver_3,feasible,64,1600.3,2.00,8,42,120,true,"0, 0, 45, 9, 36, 18, 27, 54, 61, 0"
sm_j10,PSP223.SCH,solver_3,feasible,34,1602.6,2.00,8,42,120,true,"13, 0, 29, 15, 4, 4, 12, 0, 22, 19"
sm_j10,PSP224.SCH,solver_3,feasible,54,1602.6,2.00,8,42,120,true,"29, 0, 10, 0, 39, 19, 16, 39, 53, 48"
sm_j10,PSP225.SCH,solver_3,feasible,31,1600.2,2.00,8,42,120,true,"6, 12, 15, 25, 0, 21, 18, 27, 15, 16"
sm_j10,PSP226.SCH,solver_3,feasible,47,1600.4,2.00,8,42,120,true,"5, 15, 42, 34, 6, 18, 27, 0, 15, 42"
sm_j10,PSP227.SCH,solver_3,feasible,36,1600.2,2.00,8,42,120,true,"0, 0, 8, 8, 17, 34, 28, 20, 15, 35"
sm_j10,PSP228.SCH,solver_3,feasible,44,1600.6,2.00,8,42,120,true,"0, 20, 10, 22, 14, 0, 31, 37, 42, 22"
sm_j10,PSP229.SCH,solver_3,feasible,55,1601.4,2.00,8,42,120,true,"10, 2, 0, 26, 20, 10, 19, 40, 36, 45"
sm_j10,PSP230.SCH,solver_3,feasible,56,1600.3,2.00,8,42,120,true,"0, 25, 17, 9, 33, 9, 25, 38, 52, 45"
sm_j10,PSP231.SCH,solver_3,feasible,38,1600.3,2.00,8,42,120,true,"0, 20, 17, 15, 14, 7, 34, 14, 29, 36"
sm_j10,PSP239.SCH,solver_3,true_infeasible,,0.0,2.00,8,42,120,true,-1
sm_j10,PSP232.SCH,solver_3,feasible,37,1600.7,2.00,8,42,120,true,"0, 0, 3, 0, 2, 11, 12, 17, 27, 17"
sm_j10,PSP233.SCH,solver_3,feasible,35,1600.1,2.00,8,42,120,true,"6, 14, 23, 6, 18, 14, 0, 25, 23, 32"
sm_j10,PSP234.SCH,solver_3,feasible,46,1600.2,2.00,8,42,120,true,"0, 0, 0, 24, 0, 26, 19, 10, 42, 33"
sm_j10,PSP235.SCH,solver_3,feasible,33,1600.7,2.00,8,42,120,true,"4, 0, 21, 12, 27, 0, 0, 21, 4, 29"
sm_j10,PSP236.SCH,solver_3,feasible,30,1600.7,2.00,8,42,120,true,"0, 0, 19, 11, 0, 8, 4, 18, 19, 29"
sm_j10,PSP237.SCH,solver_3,feasible,39,1601.7,2.00,8,42,120,true,"6, 9, 0, 0, 10, 20, 10, 22, 32, 22"
sm_j10,PSP238.SCH,solver_3,feasible,45,1601.4,2.00,8,42,120,true,"0, 17, 8, 20, 38, 17, 40, 44, 30, 8"
sm_j10,PSP240.SCH,solver_3,feasible,40,1600.7,2.00,8,42,120,true,"0, 0, 4, 30, 16, 21, 34, 16, 9, 35"
sm_j10,PSP241.SCH,solver_3,feasible,59,1601.9,2.00,8,42,120,true,"0, 33, 50, 38, 24, 14, 9, 54, 44, 58"
sm_j10,PSP242.SCH,solver_3,feasible,49,1602.5,2.00,8,42,120,true,"0, 3, 36, 38, 20, 11, 34, 30, 15, 39"
sm_j10,PSP243.SCH,solver_3,feasible,33,1601.7,2.00,8,42,120,true,"21, 0, 5, 30, 20, 24, 21, 26, 14, 32"
sm_j10,PSP244.SCH,solver_3,feasible,57,1600.7,2.00,8,42,120,true,"1, 0, 7, 19, 27, 23, 13, 35, 50, 42"
sm_j10,PSP245.SCH,solver_3,feasible,61,1603.0,2.00,8,42,120,true,"0, 5, 17, 11, 27, 36, 22, 52, 42, 59"
sm_j10,PSP246.SCH,solver_3,feasible,56,1600.9,2.00,8,42,120,true,"26, 3, 24, 12, 22, 0, 34, 8, 42, 49"
sm_j10,PSP247.SCH,solver_3,feasible,57,1601.6,2.00,8,42,120,true,"12, 0, 19, 27, 54, 43, 16, 37, 5, 49"
sm_j10,PSP248.SCH,solver_3,feasible,49,1601.3,2.00,8,42,120,true,"0, 14, 42, 27, 29, 21, 25, 4, 29, 34"
sm_j10,PSP249.SCH,solver_3,feasible,51,1600.4,2.00,8,42,120,true,"24, 0, 29, 24, 14, 35, 13, 4, 47, 42"
sm_j10,PSP250.SCH,solver_3,feasible,68,1600.8,2.00,8,42,120,true,"34, 39, 19, 16, 24, 0, 8, 64, 58, 49"
sm_j10,PSP251.SCH,solver_3,feasible,54,1600.6,2.00,8,42,120,true,"5, 6, 14, 6, 29, 24, 0, 35, 49, 42"
sm_j10,PSP252.SCH,solver_3,feasible,62,1601.2,2.00,8,42,120,true,"8, 0, 35, 25, 39, 35, 18, 34, 49, 53"
sm_j10,PSP253.SCH,solver_3,feasible,25,1601.4,2.00,8,42,120,true,"1, 22, 5, 0, 6, 1, 19, 2, 9, 19"
sm_j10,PSP254.SCH,solver_3,feasible,65,1601.8,2.00,8,42,120,true,"0, 7, 11, 30, 38, 20, 36, 32, 47, 57"
sm_j10,PSP255.SCH,solver_3,feasible,47,1600.3,2.00,8,42,120,true,"13, 0, 25, 15, 3, 29, 29, 36, 40, 44"
sm_j10,PSP256.SCH,solver_3,feasible,39,1600.4,2.00,8,42,120,true,"0, 9, 0, 11, 15, 25, 33, 25, 33, 15"
sm_j10,PSP257.SCH,solver_3,feasible,42,1601.1,2.00,8,42,120,true,"0, 21, 21, 10, 8, 18, 32, 27, 27, 37"
sm_j10,PSP258.SCH,solver_3,feasible,46,1601.1,2.00,8,42,120,true,"2, 0, 28, 13, 3, 5, 18, 29, 38, 44"
sm_j10,PSP259.SCH,solver_3,feasible,36,1600.3,2.00,8,42,120,true,"21, 0, 0, 16, 10, 16, 15, 24, 29, 29"
sm_j10,PSP260.SCH,solver_3,feasible,24,1608.0,2.00,8,42,120,true,"0, 0, 2, 3, 15, 10, 10, 6, 11, 16"
sm_j10,PSP261.SCH,solver_3,feasible,44,1603.2,2.00,8,42,120,true,"1, 5, 30, 11, 30, 24, 1, 39, 15, 0"
sm_j10,PSP262.SCH,solver_3,feasible,40,1601.0,2.00,8,42,120,true,"0, 23, 31, 0, 18, 37, 9, 23, 8, 29"
sm_j10,PSP263.SCH,solver_3,feasible,46,1602.4,2.00,8,42,120,true,"2, 0, 18, 2, 9, 33, 24, 9, 24, 38"
sm_j10,PSP264.SCH,solver_3,feasible,43,1600.8,2.00,8,42,120,true,"0, 3, 15, 0, 25, 35, 10, 18, 10, 42"
sm_j10,PSP265.SCH,solver_3,feasible,49,1602.2,2.00,8,42,120,true,"0, 27, 19, 0, 36, 9, 36, 9, 45, 27"
sm_j10,PSP266.SCH,solver_3,feasible,35,1601.4,2.00,8,42,120,true,"2, 0, 2, 8, 8, 4, 24, 17, 16, 34"
sm_j10,PSP267.SCH,solver_3,feasible,45,1600.4,2.00,8,42,120,true,"0, 0, 10, 12, 29, 19, 19, 3, 35, 35"
sm_j10,PSP268.SCH,solver_3,feasible,26,1600.6,2.00,8,42,120,true,"0, 1, 0, 21, 4, 7, 12, 4, 22, 12"
sm_j10,PSP269.SCH,solver_3,feasible,25,1601.3,2.00,8,42,120,true,"0, 9, 1, 0, 3, 12, 15, 11, 18, 7"
sm_j10,PSP270.SCH,solver_3,feasible,67,1600.8,2.00,8,42,120,true,"14, 22, 32, 4, 44, 0, 46, 40, 56, 66"
